# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2468       1.148642587827e-11       3.659325648008e-13      -4.294159727282e-13       3.758490828532e-15       1.583546848564e-16       2.128570407876e-17      -2.279948734433e-18 
 2469       1.145178528735e-11       3.661777771766e-13      -4.270851195026e-13       3.753775218097e-15       1.580898188339e-16       2.136875041390e-17      -2.322983910017e-18 
 2470       1.141719511464e-11       3.664363413866e-13      -4.248399517863e-13       3.749060940588e-15       1.578254966678e-16       2.145109952071e-17      -2.364277557930e-18 
 2471       1.138266114004e-11       3.667077113738e-13      -4.226809064885e-13       3.744348088582e-15       1.575617166205e-16       2.153272358265e-17      -2.403736652391e-18 
 2472       1.134818916163e-11       3.669913392346e-13      -4.206084214111e-13       3.739636754905e-15       1.572984769437e-16       2.161359469766e-17      -2.441267876983e-18 
 2473       1.131378499565e-11       3.672866752175e-13      -4.186229352497e-13       3.734927032635e-15       1.570357758778e-16       2.169368487815e-17      -2.476777624358e-18 
 2474       1.127945447653e-11       3.675931677207e-13      -4.167248875942e-13       3.730219015098e-15       1.567736116522e-16       2.177296605083e-17      -2.510171995955e-18 
 2475       1.124520345693e-11       3.679102632906e-13      -4.149147189296e-13       3.725512795872e-15       1.565119824854e-16       2.185141005670e-17      -2.541356801701e-18 
 2476       1.121103780772e-11       3.682374066199e-13      -4.131928706365e-13       3.720808468784e-15       1.562508865845e-16       2.192898865094e-17      -2.570237559727e-18 
 2477       1.117696302182e-11       3.685740548624e-13      -4.115595779970e-13       3.716106126706e-15       1.559903222538e-16       2.200568086196e-17      -2.596748134634e-18 
 2478       1.114298302302e-11       3.689197206753e-13      -4.100142478731e-13       3.711405857928e-15       1.557302882197e-16       2.208149511641e-17      -2.620936837882e-18 
 2479       1.110910135015e-11       3.692739294280e-13      -4.085560773508e-13       3.706707749764e-15       1.554707833074e-16       2.215644724481e-17      -2.642880835792e-18 
 2480       1.107532155266e-11       3.696362049061e-13      -4.071842603980e-13       3.702011889753e-15       1.552118063330e-16       2.223055313431e-17      -2.662657557475e-18 
 2481       1.104164719060e-11       3.700060693101e-13      -4.058979878609e-13       3.697318365666e-15       1.549533561037e-16       2.230382872878e-17      -2.680344695104e-18 
 2482       1.100808183469e-11       3.703830432538e-13      -4.046964474611e-13       3.692627265500e-15       1.546954314175e-16       2.237629002886e-17      -2.696020204178e-18 
 2483       1.097462906625e-11       3.707666457623e-13      -4.035788237916e-13       3.687938677482e-15       1.544380310634e-16       2.244795309199e-17      -2.709762303798e-18 
 2484       1.094129247730e-11       3.711563942710e-13      -4.025442983145e-13       3.683252690067e-15       1.541811538214e-16       2.251883403252e-17      -2.721649476930e-18 
 2485       1.090807567050e-11       3.715518046234e-13      -4.015920493566e-13       3.678569391940e-15       1.539247984622e-16       2.258894902172e-17      -2.731760470681e-18 
 2486       1.087498225919e-11       3.719523910699e-13      -4.007212521067e-13       3.673888872015e-15       1.536689637475e-16       2.265831428787e-17      -2.740174296564e-18 
 2487       1.084201586741e-11       3.723576662658e-13      -3.999310786123e-13       3.669211219435e-15       1.534136484300e-16       2.272694611631e-17      -2.746970230769e-18 
 2488       1.080918012988e-11       3.727671412702e-13      -3.992206977759e-13       3.664536523574e-15       1.531588512529e-16       2.279486084948e-17      -2.752227814432e-18 
 2489       1.077647869203e-11       3.731803255440e-13      -3.985892753520e-13       3.659864874034e-15       1.529045709508e-16       2.286207488704e-17      -2.756026853908e-18 
 2490       1.074391521003e-11       3.735967269482e-13      -3.980359739437e-13       3.655196360649e-15       1.526508062486e-16       2.292860468583e-17      -2.758447421033e-18 
 2491       1.071149335074e-11       3.740158517426e-13      -3.975599529993e-13       3.650531073483e-15       1.523975558625e-16       2.299446676003e-17      -2.759569853404e-18 
 2492       1.067921679178e-11       3.744372045843e-13      -3.971603688089e-13       3.645869102829e-15       1.521448184991e-16       2.305967768115e-17      -2.759474754637e-18 
 2493       1.064708922154e-11       3.748602885253e-13      -3.968363745015e-13       3.641210539212e-15       1.518925928562e-16       2.312425407813e-17      -2.758242994648e-18 
 2494       1.061511433912e-11       3.752846050120e-13      -3.965871200411e-13       3.636555473389e-15       1.516408776221e-16       2.318821263737e-17      -2.755955709912e-18 
 2495       1.058329585443e-11       3.757096538825e-13      -3.964117522239e-13       3.631903996346e-15       1.513896714761e-16       2.325157010280e-17      -2.752694303741e-18 
 2496       1.055163748815e-11       3.761349333660e-13      -3.963094146744e-13       3.627256199302e-15       1.511389730881e-16       2.331434327595e-17      -2.748540446548e-18 
 2497       1.052014297175e-11       3.765599400803e-13      -3.962792478429e-13       3.622612173706e-15       1.508887811190e-16       2.337654901600e-17      -2.743576076120e-18 
 2498       1.048881604749e-11       3.769841690307e-13      -3.963203890012e-13       3.617972011240e-15       1.506390942202e-16       2.343820423982e-17      -2.737883397886e-18 
 2499       1.045766046845e-11       3.774071136083e-13      -3.964319722400e-13       3.613335803819e-15       1.503899110340e-16       2.349932592208e-17      -2.731544885187e-18 
 2500       1.042667999853e-11       3.778282655883e-13      -3.966131284654e-13       3.608703643587e-15       1.501412301934e-16       2.355993109525e-17      -2.724643279543e-18 
 2501       1.039587841248e-11       3.782471151285e-13      -3.968629853954e-13       3.604075622922e-15       1.498930503221e-16       2.362003684968e-17      -2.717261590929e-18 
 2502       1.036525949586e-11       3.786631507674e-13      -3.971806675568e-13       3.599451834437e-15       1.496453700346e-16       2.367966033370e-17      -2.709483098036e-18 
 2503       1.033482704510e-11       3.790758594232e-13      -3.975652962818e-13       3.594832370974e-15       1.493981879359e-16       2.373881875362e-17      -2.701391348549e-18 
 2504       1.030458486749e-11       3.794847263914e-13      -3.980159897044e-13       3.590217325609e-15       1.491515026220e-16       2.379752937380e-17      -2.693070159410e-18 
 2505       1.027453678121e-11       3.798892353438e-13      -3.985318627576e-13       3.585606791653e-15       1.489053126792e-16       2.385580951674e-17      -2.684603617091e-18 
 2506       1.024468661530e-11       3.802888683266e-13      -3.991120271698e-13       3.581000862649e-15       1.486596166848e-16       2.391367656313e-17      -2.676076077863e-18 
 2507       1.021503820970e-11       3.806831057588e-13      -3.997555914613e-13       3.576399632373e-15       1.484144132066e-16       2.397114795187e-17      -2.667572168064e-18 
 2508       1.018559541526e-11       3.810714264307e-13      -4.004616609414e-13       3.571803194835e-15       1.481697008030e-16       2.402824118019e-17      -2.659176784372e-18 
 2509       1.015636209375e-11       3.814533075022e-13      -4.012293377047e-13       3.567211644282e-15       1.479254780231e-16       2.408497380366e-17      -2.650975094070e-18 
 2510       1.012734211785e-11       3.818282245012e-13      -4.020577206279e-13       3.562625075191e-15       1.476817434067e-16       2.414136343627e-17      -2.643052535320e-18 
 2511       1.009853937120e-11       3.821956513220e-13      -4.029459053665e-13       3.558043582275e-15       1.474384954840e-16       2.419742775048e-17      -2.635494817429e-18 
 2512       1.006995774836e-11       3.825550602238e-13      -4.038929843516e-13       3.553467260482e-15       1.471957327761e-16       2.425318447730e-17      -2.628387921121e-18 
 2513       1.004160115486e-11       3.829059218287e-13      -4.048980467864e-13       3.548896204996e-15       1.469534537943e-16       2.430865140633e-17      -2.621818098805e-18 
 2514       1.001347350719e-11       3.832477051206e-13      -4.059601786428e-13       3.544330511232e-15       1.467116570408e-16       2.436384638581e-17      -2.615871874846e-18 
 2515       9.985578732831e-12       3.835798774433e-13      -4.070784626584e-13       3.539770274846e-15       1.464703410082e-16       2.441878732270e-17      -2.610636045833e-18 
 2516       9.957920145765e-12       3.839019569769e-13      -4.082519107499e-13       3.535215584989e-15       1.462295043283e-16       2.447349178531e-17      -2.606179952999e-18 
 2517       9.930498569112e-12       3.842136705051e-13      -4.094792608312e-13       3.530666504071e-15       1.459891462187e-16       2.452797580851e-17      -2.602502186204e-18 
 2518       9.903314201598e-12       3.845147965629e-13      -4.107591788063e-13       3.526123087885e-15       1.457492660387e-16       2.458225508168e-17      -2.599583570315e-18 
 2519       9.876367241039e-12       3.848051130415e-13      -4.120903260403e-13       3.521585392328e-15       1.455098631408e-16       2.463634534556e-17      -2.597404864821e-18 
 2520       9.849657884338e-12       3.850843971875e-13      -4.134713593549e-13       3.517053473409e-15       1.452709368710e-16       2.469026239230e-17      -2.595946763765e-18 
 2521       9.823186327483e-12       3.853524256021e-13      -4.149009310234e-13       3.512527387243e-15       1.450324865688e-16       2.474402206549e-17      -2.595189895684e-18 
 2522       9.796952765548e-12       3.856089742409e-13      -4.163776887666e-13       3.508007190050e-15       1.447945115667e-16       2.479764026025e-17      -2.595114823535e-18 
 2523       9.770957392688e-12       3.858538184132e-13      -4.179002757478e-13       3.503492938161e-15       1.445570111907e-16       2.485113292324e-17      -2.595702044633e-18 
 2524       9.745200402142e-12       3.860867327808e-13      -4.194673305687e-13       3.498984688014e-15       1.443199847601e-16       2.490451605277e-17      -2.596931990584e-18 
 2525       9.719681986227e-12       3.863074913584e-13      -4.210774872640e-13       3.494482496153e-15       1.440834315874e-16       2.495780569877e-17      -2.598785027218e-18 
 2526       9.694402336339e-12       3.865158675120e-13      -4.227293752976e-13       3.489986419233e-15       1.438473509787e-16       2.501101796292e-17      -2.601241454524e-18 
 2527       9.669361642950e-12       3.867116339588e-13      -4.244216195576e-13       3.485496514015e-15       1.436117422331e-16       2.506416899864e-17      -2.604281506582e-18 
 2528       9.644560095611e-12       3.868945627665e-13      -4.261528403516e-13       3.481012837368e-15       1.433766046430e-16       2.511727501121e-17      -2.607885351496e-18 
 2529       9.619997882944e-12       3.870644253528e-13      -4.279216534024e-13       3.476535446269e-15       1.431419374943e-16       2.517035225773e-17      -2.612033091330e-18 
 2530       9.595675192645e-12       3.872209924844e-13      -4.297266698432e-13       3.472064397805e-15       1.429077400658e-16       2.522341704725e-17      -2.616704762041e-18 
 2531       9.571592211481e-12       3.873640342767e-13      -4.315664962130e-13       3.467599749169e-15       1.426740116299e-16       2.527648574080e-17      -2.621880333412e-18 
 2532       9.547749125290e-12       3.874933201931e-13      -4.334397344522e-13       3.463141557665e-15       1.424407514521e-16       2.532957475142e-17      -2.627539708984e-18 
 2533       9.524146118976e-12       3.876086190446e-13      -4.353449818976e-13       3.458689880702e-15       1.422079587911e-16       2.538270054423e-17      -2.633662725993e-18 
 2534       9.500783376513e-12       3.877096989885e-13      -4.372808312783e-13       3.454244775800e-15       1.419756328989e-16       2.543587963649e-17      -2.640229155303e-18 
 2535       9.477661080938e-12       3.877963275286e-13      -4.392458707106e-13       3.449806300588e-15       1.417437730208e-16       2.548912859761e-17      -2.647218701337e-18 
 2536       9.454779414353e-12       3.878682715142e-13      -4.412386836938e-13       3.445374512802e-15       1.415123783951e-16       2.554246404927e-17      -2.654611002012e-18 
