# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3500, i.e. number of multipoles equal to 3499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  915       2.329697257276e-10       3.765964959543e-12       8.749222050445e-12       0.000000000000e+00       8.150731077316e-15       2.316920020627e-15       1.939810997098e-16 
  916       2.312895078842e-10       3.809733534655e-12       8.747858351089e-12       0.000000000000e+00       8.117180311705e-15       2.294924059041e-15       1.961827482647e-16 
  917       2.296139471576e-10       3.853446278235e-12       8.741773845444e-12       0.000000000000e+00       8.083794621840e-15       2.272958503150e-15       1.983340753414e-16 
  918       2.279434072747e-10       3.897088199924e-12       8.730998682129e-12       0.000000000000e+00       8.050573306030e-15       2.251023970837e-15       2.004354724899e-16 
  919       2.262782104793e-10       3.940645272734e-12       8.715572881076e-12       0.000000000000e+00       8.017515835297e-15       2.229121328549e-15       2.024875988486e-16 
  920       2.246186813588e-10       3.984103355370e-12       8.695537008521e-12       0.000000000000e+00       7.984621663526e-15       2.207251445835e-15       2.044911216582e-16 
  921       2.229651468502e-10       4.027448191932e-12       8.670932178662e-12       0.000000000000e+00       7.951890227401e-15       2.185415195356e-15       2.064467162859e-16 
  922       2.213179362461e-10       4.070665411610e-12       8.641800055327e-12       0.000000000000e+00       7.919320946354e-15       2.163613452879e-15       2.083550662496e-16 
  923       2.196773812004e-10       4.113740528386e-12       8.608182853629e-12       0.000000000000e+00       7.886913222493e-15       2.141847097286e-15       2.102168632423e-16 
  924       2.180438157341e-10       4.156658940730e-12       8.570123341638e-12       0.000000000000e+00       7.854666440549e-15       2.120117010574e-15       2.120328071560e-16 
  925       2.164175762411e-10       4.199405931298e-12       8.527664842033e-12       0.000000000000e+00       7.822579967812e-15       2.098424077859e-15       2.138036061066e-16 
  926       2.147990014943e-10       4.241966666633e-12       8.480851233772e-12       0.000000000000e+00       7.790653154070e-15       2.076769187379e-15       2.155299764573e-16 
  927       2.131884326511e-10       4.284326196861e-12       8.429726953750e-12       0.000000000000e+00       7.758885331551e-15       2.055153230497e-15       2.172126428438e-16 
  928       2.115862132594e-10       4.326469455390e-12       8.374336998465e-12       0.000000000000e+00       7.727275814857e-15       2.033577101703e-15       2.188523381977e-16 
  929       2.099926892633e-10       4.368381258611e-12       8.314726925678e-12       0.000000000000e+00       7.695823900911e-15       2.012041698616e-15       2.204498037714e-16 
  930       2.084082090090e-10       4.410046305591e-12       8.250942856074e-12       0.000000000000e+00       7.664528868886e-15       1.990547921992e-15       2.220057891618e-16 
  931       2.068331232509e-10       4.451449177779e-12       8.183031474929e-12       0.000000000000e+00       7.633389980156e-15       1.969096675718e-15       2.235210523352e-16 
  932       2.052677851568e-10       4.492574338695e-12       8.111040033766e-12       0.000000000000e+00       7.602406478223e-15       1.947688866826e-15       2.249963596508e-16 
  933       2.037125503143e-10       4.533406133638e-12       8.035016352025e-12       0.000000000000e+00       7.571577588666e-15       1.926325405485e-15       2.264324858856e-16 
  934       2.021677767366e-10       4.573928789377e-12       7.955008818720e-12       0.000000000000e+00       7.540902519076e-15       1.905007205011e-15       2.278302142585e-16 
  935       2.006338248677e-10       4.614126413856e-12       7.871066394100e-12       0.000000000000e+00       7.510380458996e-15       1.883735181868e-15       2.291903364543e-16 
  936       1.991110575892e-10       4.653982995885e-12       7.783238611318e-12       0.000000000000e+00       7.480010579857e-15       1.862510255671e-15       2.305136526480e-16 
  937       1.975998402252e-10       4.693482404844e-12       7.691575578088e-12       0.000000000000e+00       7.449792034924e-15       1.841333349187e-15       2.318009715294e-16 
  938       1.961005405488e-10       4.732608390381e-12       7.596127978348e-12       0.000000000000e+00       7.419723959229e-15       1.820205388340e-15       2.330531103271e-16 
  939       1.946135287876e-10       4.771344582109e-12       7.496947073924e-12       0.000000000000e+00       7.389805469514e-15       1.799127302216e-15       2.342708948327e-16 
  940       1.931391776294e-10       4.809674489302e-12       7.394084706192e-12       0.000000000000e+00       7.360035664165e-15       1.778100023059e-15       2.354551594251e-16 
  941       1.916778622287e-10       4.847581500599e-12       7.287593297740e-12       0.000000000000e+00       7.330413623161e-15       1.757124486281e-15       2.366067470951e-16 
  942       1.902299602115e-10       4.885048883700e-12       7.177525854029e-12       0.000000000000e+00       7.300938408002e-15       1.736201630462e-15       2.377265094689e-16 
  943       1.887958516822e-10       4.922059785061e-12       7.063935965059e-12       0.000000000000e+00       7.271609061656e-15       1.715332397352e-15       2.388153068331e-16 
  944       1.873759192285e-10       4.958597229599e-12       6.946877807027e-12       0.000000000000e+00       7.242424608494e-15       1.694517731875e-15       2.398740081586e-16 
  945       1.859705479278e-10       4.994644120383e-12       6.826406143993e-12       0.000000000000e+00       7.213384054232e-15       1.673758582132e-15       2.409034911249e-16 
  946       1.845801253530e-10       5.030183238341e-12       6.702576329541e-12       0.000000000000e+00       7.184486385869e-15       1.653055899405e-15       2.419046421444e-16 
  947       1.832050415781e-10       5.065197241951e-12       6.575444308440e-12       0.000000000000e+00       7.155730571626e-15       1.632410638156e-15       2.428783563867e-16 
  948       1.818456891840e-10       5.099668666942e-12       6.445066618309e-12       0.000000000000e+00       7.127115560884e-15       1.611823756034e-15       2.438255378025e-16 
  949       1.805024632647e-10       5.133579925993e-12       6.311500391277e-12       0.000000000000e+00       7.098640284126e-15       1.591296213878e-15       2.447470991486e-16 
  950       1.791757614326e-10       5.166913308433e-12       6.174803355648e-12       0.000000000000e+00       7.070303652875e-15       1.570828975714e-15       2.456439620112e-16 
  951       1.778659838250e-10       5.199650979935e-12       6.035033837559e-12       0.000000000000e+00       7.042104559633e-15       1.550423008767e-15       2.465170568310e-16 
  952       1.765735331092e-10       5.231774982220e-12       5.892250762648e-12       0.000000000000e+00       7.014041877820e-15       1.530079283455e-15       2.473673229269e-16 
  953       1.752988144888e-10       5.263267232749e-12       5.746513657713e-12       0.000000000000e+00       6.986114461712e-15       1.509798773399e-15       2.481957085206e-16 
  954       1.740422357094e-10       5.294109524427e-12       5.597882652373e-12       0.000000000000e+00       6.958321146385e-15       1.489582455421e-15       2.490031707608e-16 
  955       1.728042070644e-10       5.324283525299e-12       5.446418480735e-12       0.000000000000e+00       6.930660747647e-15       1.469431309550e-15       2.497906757470e-16 
  956       1.715850833251e-10       5.353773000288e-12       5.292183839496e-12       0.000000000000e+00       6.903132196770e-15       1.449346531562e-15       2.505589548716e-16 
  957       1.703849885467e-10       5.382570514191e-12       5.135247481632e-12       0.000000000000e+00       6.875734947037e-15       1.429330174156e-15       2.513077697162e-16 
  958       1.692039885976e-10       5.410670830483e-12       4.975680188549e-12       0.000000000000e+00       6.848468573283e-15       1.409384515580e-15       2.520366359738e-16 
  959       1.680421489905e-10       5.438068698544e-12       4.813553421139e-12       0.000000000000e+00       6.821332637627e-15       1.389511848009e-15       2.527450661055e-16 
  960       1.668995348812e-10       5.464758853656e-12       4.648939321627e-12       0.000000000000e+00       6.794326689429e-15       1.369714477579e-15       2.534325693330e-16 
  961       1.657762110662e-10       5.490736016988e-12       4.481910715407e-12       0.000000000000e+00       6.767450265251e-15       1.349994724411e-15       2.540986516311e-16 
  962       1.646722419813e-10       5.515994895589e-12       4.312541112884e-12       0.000000000000e+00       6.740702888807e-15       1.330354922649e-15       2.547428157195e-16 
  963       1.635876916995e-10       5.540530182374e-12       4.140904711313e-12       0.000000000000e+00       6.714084070925e-15       1.310797420489e-15       2.553645610557e-16 
  964       1.625226239296e-10       5.564336556120e-12       3.967076396643e-12       0.000000000000e+00       6.687593309503e-15       1.291324580205e-15       2.559633838269e-16 
  965       1.614771020141e-10       5.587408681448e-12       3.791131745352e-12       0.000000000000e+00       6.661230089465e-15       1.271938778188e-15       2.565387769422e-16 
  966       1.604511889276e-10       5.609741208822e-12       3.613147026291e-12       0.000000000000e+00       6.634993882717e-15       1.252642404968e-15       2.570902300252e-16 
  967       1.594449472749e-10       5.631328774530e-12       3.433199202523e-12       0.000000000000e+00       6.608884148106e-15       1.233437865251e-15       2.576172294063e-16 
  968       1.584584392891e-10       5.652166000679e-12       3.251365933163e-12       0.000000000000e+00       6.582900331376e-15       1.214327577949e-15       2.581192581146e-16 
  969       1.574917268300e-10       5.672247495186e-12       3.067725575221e-12       0.000000000000e+00       6.557041865125e-15       1.195313976207e-15       2.585957958707e-16 
  970       1.565448713826e-10       5.691567851764e-12       2.882357185437e-12       0.000000000000e+00       6.531308168762e-15       1.176399507439e-15       2.590463190784e-16 
  971       1.556179340544e-10       5.710121649912e-12       2.695340522125e-12       0.000000000000e+00       6.505698648461e-15       1.157586633353e-15       2.594703008178e-16 
  972       1.547109755746e-10       5.727903454910e-12       2.506756047016e-12       0.000000000000e+00       6.480212697125e-15       1.138877829988e-15       2.598672108368e-16 
  973       1.538240562919e-10       5.744907817803e-12       2.316684927091e-12       0.000000000000e+00       6.454849694334e-15       1.120275587740e-15       2.602365155438e-16 
  974       1.529572361723e-10       5.761129275395e-12       2.125209036426e-12       0.000000000000e+00       6.429609006310e-15       1.101782411395e-15       2.605776780000e-16 
  975       1.521105747982e-10       5.776562350236e-12       1.932410958034e-12       0.000000000000e+00       6.404489985867e-15       1.083400820159e-15       2.608901579114e-16 
  976       1.512841313659e-10       5.791201550612e-12       1.738373985700e-12       0.000000000000e+00       6.379491972373e-15       1.065133347689e-15       2.611734116216e-16 
  977       1.504779646841e-10       5.805041370539e-12       1.543182125825e-12       0.000000000000e+00       6.354614291704e-15       1.046982542124e-15       2.614268921035e-16 
  978       1.496921331719e-10       5.818076289748e-12       1.346920099267e-12       0.000000000000e+00       6.329856256203e-15       1.028950966115e-15       2.616500489522e-16 
  979       1.489266948573e-10       5.830300773677e-12       1.149673343177e-12       0.000000000000e+00       6.305217164635e-15       1.011041196857e-15       2.618423283767e-16 
  980       1.481817073753e-10       5.841709273461e-12       9.515280128452e-13       0.000000000000e+00       6.280696302144e-15       9.932558261195e-16       2.620031731927e-16 
  981       1.474572279661e-10       5.852296225921e-12       7.525709835353e-13       0.000000000000e+00       6.256292940211e-15       9.755974602757e-16       2.621320228144e-16 
